,rank_test_score,mean_test_score,std_test_score,param_pca__n_components,param_imputer__strategy,param_df_selector__attribute_names,param_SVM__kernel,param_SVM__gamma,param_SVM__degree,param_SVM__C
8845,7952,-438199108558.6127,1314597323929.3738,0.8,most_frequent,wk_9_10,poly,10,3,1
4576,7952,-438199108558.6127,1314597323929.3738,0.8,most_frequent,wk_9_10,poly,10,3,100
8786,7952,-438199108558.6127,1314597323929.3738,0.8,most_frequent,wk_9_10,poly,10,3,10
5796,7957,-438219892840.12415,1314659676773.9006,0.8,most_frequent,wk_9_10,poly,0.1,3,100
6186,7958,-438224255389.9984,1314672764423.5056,0.8,most_frequent,wk_9_10,poly,1,3,10
6780,7958,-438224255389.9984,1314672764423.5056,0.8,most_frequent,wk_9_10,poly,1,3,100
3049,7958,-438224255389.9984,1314672764423.5056,0.8,most_frequent,wk_9_10,poly,1,3,1000
2867,7961,-449819464250.1295,1349458339448.687,0.95,mean,wk_10,poly,0.1,3,1
7228,7962,-471229032685.28046,1413687093380.2725,0.6,most_frequent,all,poly,0.01,4,0.1
3190,7963,-483961642097.2513,1451884924913.5635,0.95,most_frequent,wk_9_10,poly,10,3,10
5918,7963,-483961642097.2513,1451884924913.5635,0.95,most_frequent,wk_9_10,poly,10,3,1000
7834,7965,-483963991861.52277,1451891974206.383,0.95,most_frequent,wk_9_10,poly,100,3,10
9503,7965,-483963991861.52277,1451891974206.383,0.95,most_frequent,wk_9_10,poly,100,3,0.1
2282,7967,-483964313324.887,1451892938596.5188,0.95,most_frequent,wk_9_10,poly,1,3,10
4212,7967,-483964313324.887,1451892938596.5188,0.95,most_frequent,wk_9_10,poly,1,3,1000
1458,7967,-483964313324.887,1451892938596.5188,0.95,most_frequent,wk_9_10,poly,1,3,0.01
4687,7970,-483969278724.04034,1451907834794.006,0.95,most_frequent,wk_9_10,poly,0.1,3,100
2141,7971,-516868937211.5784,1550606771499.7817,0.95,mean,wk_10,poly,0.01,3,100
3903,7972,-524025913722.613,1572077690691.973,0.95,median,wk_10,poly,0.1,3,1
942,7973,-556772997532.8846,1670318990377.198,0.6,median,all,poly,0.01,4,1
1747,7974,-564795862477.4084,1694387585599.288,0.9,median,wk_9_10,poly,1,3,1000
252,7974,-564795862477.4084,1694387585599.288,0.9,median,wk_9_10,poly,1,3,0.1
8698,7976,-564836708002.987,1694510122176.3042,0.9,median,wk_9_10,poly,10,3,10
9643,7976,-564836708002.987,1694510122176.3042,0.9,median,wk_9_10,poly,10,3,100
9688,7976,-564836708002.987,1694510122176.3042,0.9,median,wk_9_10,poly,10,3,0.1
500,7976,-564836708002.987,1694510122176.3042,0.9,median,wk_9_10,poly,10,3,0.01
5300,7980,-564841406440.3408,1694524217488.1562,0.9,median,wk_9_10,poly,100,3,0.01
7572,7980,-564841406440.3408,1694524217488.1562,0.9,median,wk_9_10,poly,100,3,1000
4012,7980,-564841406440.3408,1694524217488.1562,0.9,median,wk_9_10,poly,100,3,10
13,7983,-573818165768.2078,1721454497019.6416,0.9,mean,wk_9_10,poly,0.01,4,0.1
7583,7984,-592156780243.4796,1776470339349.117,0.8,median,wk_9_10,poly,100,3,0.01
4147,7984,-592156780243.4796,1776470339349.117,0.8,median,wk_9_10,poly,100,3,1
518,7984,-592156780243.4796,1776470339349.117,0.8,median,wk_9_10,poly,100,3,100
4080,7984,-592156780243.4796,1776470339349.117,0.8,median,wk_9_10,poly,100,3,0.1
7459,7988,-592209719229.1049,1776629156306.028,0.8,median,wk_9_10,poly,10,3,0.01
