,rank_test_score,mean_test_score,std_test_score,param_pca__n_components,param_imputer__strategy,param_df_selector__attribute_names,param_SVM__kernel,param_SVM__gamma,param_SVM__degree,param_SVM__C
7308,40,-80.42427458223476,80.18988695569429,0.95,most_frequent,wk_10,rbf,0.01,4,1
7611,42,-80.4729313982564,79.09721364242556,0.95,median,wk_9_10,linear,1,4,0.01
9965,42,-80.4729313982564,79.09721364242556,0.95,median,wk_9_10,linear,100,4,0.01
8700,42,-80.4729313982564,79.09721364242556,0.95,median,wk_9_10,linear,0.01,2,0.01
3677,42,-80.4729313982564,79.09721364242556,0.95,median,wk_9_10,linear,0.01,3,0.01
2896,42,-80.4729313982564,79.09721364242556,0.95,median,wk_9_10,linear,10,4,0.01
2037,42,-80.4729313982564,79.09721364242556,0.95,median,wk_9_10,linear,10,6,0.01
6157,42,-80.4729313982564,79.09721364242556,0.95,median,wk_9_10,linear,1,2,0.01
2828,42,-80.4729313982564,79.09721364242556,0.95,median,wk_9_10,linear,0.01,5,0.01
6641,50,-80.63073199360602,92.56861976861742,0.6,mean,all,rbf,0.01,4,10
323,50,-80.63073199360602,92.56861976861742,0.6,mean,all,rbf,0.01,3,10
6030,50,-80.63073199360602,92.56861976861742,0.6,mean,all,rbf,0.01,5,10
4255,53,-80.8330474451925,94.63160767484382,0.6,median,all,rbf,0.01,6,10
1678,54,-81.08016637638127,80.55786622660415,0.7,most_frequent,wk_10,rbf,0.01,2,10
3360,54,-81.08016637638127,80.55786622660415,0.7,most_frequent,wk_10,rbf,0.01,6,10
8164,56,-81.16892441377873,80.53903396901265,0.6,mean,wk_9_10,linear,10,3,0.01
6078,56,-81.16892441377873,80.53903396901265,0.6,mean,wk_9_10,linear,100,5,0.01
2827,56,-81.16892441377873,80.53903396901265,0.6,mean,wk_9_10,linear,1,3,0.01
3028,56,-81.16892441377873,80.53903396901265,0.6,mean,wk_9_10,linear,10,6,0.01
9948,56,-81.16892441377873,80.53903396901265,0.6,mean,wk_9_10,linear,1,2,0.01
6636,56,-81.16892441377873,80.53903396901265,0.6,mean,wk_9_10,linear,0.01,3,0.01
4372,56,-81.16892441377873,80.53903396901265,0.6,mean,wk_9_10,linear,100,2,0.01
9715,56,-81.16892441377873,80.53903396901265,0.6,mean,wk_9_10,linear,0.1,6,0.01
9173,56,-81.16892441377873,80.53903396901265,0.6,mean,wk_9_10,linear,0.01,5,0.01
9611,56,-81.16892441377873,80.53903396901265,0.6,mean,wk_9_10,linear,1,5,0.01
8218,56,-81.16892441377873,80.53903396901265,0.6,mean,wk_9_10,linear,10,2,0.01
828,67,-81.28254775763692,80.80266812748899,0.8,mean,wk_9_10,linear,100,6,0.01
5623,67,-81.28254775763692,80.80266812748899,0.8,mean,wk_9_10,linear,0.1,6,0.01
5935,67,-81.28254775763692,80.80266812748899,0.8,mean,wk_9_10,linear,100,4,0.01
3580,67,-81.28254775763692,80.80266812748899,0.8,mean,wk_9_10,linear,100,5,0.01
8231,67,-81.28254775763692,80.80266812748899,0.8,mean,wk_9_10,linear,10,4,0.01
9812,67,-81.28254775763692,80.80266812748899,0.8,mean,wk_9_10,linear,10,2,0.01
535,67,-81.28254775763692,80.80266812748899,0.8,mean,wk_9_10,linear,0.1,5,0.01
5750,74,-81.31085165956944,69.3639275291517,0.6,most_frequent,wk_9_10,rbf,0.01,3,10
48,74,-81.31085165956944,69.3639275291517,0.6,most_frequent,wk_9_10,rbf,0.01,5,10
6053,74,-81.31085165956944,69.3639275291517,0.6,most_frequent,wk_9_10,rbf,0.01,2,10
7378,77,-81.31408560263534,83.37437859902828,0.6,median,wk_10,rbf,0.01,6,1
9241,78,-81.34253675468405,90.97203385039869,0.6,most_frequent,all,rbf,0.01,3,10
1052,79,-81.65477927328804,81.28340943353174,0.6,median,all,rbf,0.01,5,1000
1472,79,-81.65477927328804,81.28340943353174,0.6,median,all,rbf,0.01,6,100
586,81,-81.66819931069726,80.11228249156439,0.6,most_frequent,wk_9_10,rbf,0.01,4,1
1045,82,-81.6923672945632,84.08433487852484,0.85,median,wk_10,rbf,0.01,5,1
1515,82,-81.6923672945632,84.08433487852484,0.85,median,wk_10,rbf,0.01,4,1
3491,82,-81.6923672945632,84.08433487852484,0.85,median,wk_10,rbf,0.01,3,1
2075,85,-81.85798444419632,80.40607263646649,0.8,most_frequent,all,rbf,0.01,2,100
7131,85,-81.85798444419632,80.40607263646649,0.8,most_frequent,all,rbf,0.01,2,1000
7500,85,-81.85798444419632,80.40607263646649,0.8,most_frequent,all,rbf,0.01,5,100
4291,85,-81.85798444419632,80.40607263646649,0.8,most_frequent,all,rbf,0.01,3,1000
4376,85,-81.85798444419632,80.40607263646649,0.8,most_frequent,all,rbf,0.01,3,100
7904,90,-81.90944629606649,84.06930331508954,0.8,mean,wk_10,rbf,0.01,3,1
225,90,-81.90944629606649,84.06930331508954,0.8,mean,wk_10,rbf,0.01,2,1
1497,90,-81.90944629606649,84.06930331508954,0.8,mean,wk_10,rbf,0.01,6,1
9987,93,-81.9252575501773,84.21597605812417,0.85,mean,wk_10,rbf,0.01,3,1
3894,93,-81.9252575501773,84.21597605812417,0.85,mean,wk_10,rbf,0.01,2,1
4849,93,-81.9252575501773,84.21597605812417,0.85,mean,wk_10,rbf,0.01,6,1
3051,96,-81.96357889597672,84.11688813337604,0.8,median,wk_10,rbf,0.01,4,1
8735,97,-81.99945197819218,83.4803425539451,0.95,median,wk_10,rbf,0.01,5,1
7267,97,-81.99945197819218,83.4803425539451,0.95,median,wk_10,rbf,0.01,6,1
9065,97,-81.99945197819218,83.4803425539451,0.95,median,wk_10,rbf,0.01,4,1
509,100,-82.20680713762178,74.957233216954,0.7,most_frequent,all,rbf,0.01,5,100
4908,100,-82.20680713762178,74.957233216954,0.7,most_frequent,all,rbf,0.01,5,1000
9453,100,-82.20680713762178,74.957233216954,0.7,most_frequent,all,rbf,0.01,2,100
4330,100,-82.20680713762178,74.957233216954,0.7,most_frequent,all,rbf,0.01,2,1000
3105,104,-82.21948455713593,84.15943786847805,0.9,median,wk_10,rbf,0.01,3,1
9599,105,-82.25951366835588,83.70121437439532,0.95,mean,wk_10,rbf,0.01,4,1
456,105,-82.25951366835588,83.70121437439532,0.95,mean,wk_10,rbf,0.01,5,1
4482,107,-82.2973878429032,83.37541599227971,0.6,mean,wk_10,rbf,0.01,5,1
2889,108,-82.3596290318993,86.75588708459252,0.7,mean,all,rbf,0.01,3,10
3243,109,-82.70165916312166,73.52492625185994,0.85,most_frequent,wk_9_10,linear,0.01,3,0.01
5509,109,-82.70165916312166,73.52492625185994,0.85,most_frequent,wk_9_10,linear,1,6,0.01
1149,109,-82.70165916312166,73.52492625185994,0.85,most_frequent,wk_9_10,linear,0.01,2,0.01
50,109,-82.70165916312166,73.52492625185994,0.85,most_frequent,wk_9_10,linear,0.01,5,0.01
3965,109,-82.70165916312166,73.52492625185994,0.85,most_frequent,wk_9_10,linear,1,5,0.01
2575,109,-82.70165916312166,73.52492625185994,0.85,most_frequent,wk_9_10,linear,0.01,4,0.01
731,109,-82.70165916312166,73.52492625185994,0.85,most_frequent,wk_9_10,linear,100,6,0.01
1639,116,-82.72819184907891,84.47909145129061,0.9,mean,wk_10,rbf,0.01,3,1
8916,117,-82.82562977059061,79.45171938374288,0.9,mean,wk_9_10,linear,1,4,0.01
662,117,-82.82562977059061,79.45171938374288,0.9,mean,wk_9_10,linear,100,2,0.01
9879,117,-82.82562977059061,79.45171938374288,0.9,mean,wk_9_10,linear,100,5,0.01
6629,117,-82.82562977059061,79.45171938374288,0.9,mean,wk_9_10,linear,1,5,0.01
1698,117,-82.82562977059061,79.45171938374288,0.9,mean,wk_9_10,linear,0.1,4,0.01
5039,117,-82.82562977059061,79.45171938374288,0.9,mean,wk_9_10,linear,0.1,6,0.01
8780,117,-82.82562977059061,79.45171938374288,0.9,mean,wk_9_10,linear,10,6,0.01
9709,117,-82.82562977059061,79.45171938374288,0.9,mean,wk_9_10,linear,0.01,5,0.01
1436,117,-82.82562977059061,79.45171938374288,0.9,mean,wk_9_10,linear,0.01,6,0.01
7761,117,-82.82562977059061,79.45171938374288,0.9,mean,wk_9_10,linear,10,5,0.01
7165,117,-82.82562977059061,79.45171938374288,0.9,mean,wk_9_10,linear,10,3,0.01
9428,128,-82.9776581922691,80.69081207726367,0.7,most_frequent,wk_9_10,rbf,0.01,2,1
