,Rank,CV score (mean),CV score (standard deviation),Target imputation,PCA prop. var.,Imputer strategy,Feature subset,SVM kernel,SVM gamma,SVM degree,SVM C
9101,19454,1.8444291683247216,2.4353880708365363,KNN Imputation,0.8,mean,all,poly,100,6,1
380,19455,1.844467498562415,2.456506147975383,KNN Imputation,0.9,most_frequent,wk_9_10,poly,10,6,1000
7708,19456,1.8446459440308587,2.4383155159364067,No Imputation,0.85,median,all,poly,0.1,4,0.01
5027,19457,1.8446715239078226,2.4389676778377813,KNN Imputation,0.85,median,all,poly,10,4,0.1
8213,19458,1.8446784049230023,2.436753309469401,KNN Imputation,0.95,mean,all,poly,100,3,0.01
8724,19459,1.8446860328159154,2.4460148926541665,KNN Imputation,0.7,mean,all,poly,0.01,6,0.1
6135,19460,1.8448221477464515,2.4406756766439472,No Imputation,0.6,median,all,poly,1,6,10
787,19461,1.8449472792142896,2.4657841360239514,No Imputation,0.85,mean,wk_10,poly,0.1,4,1
1888,19462,1.8451550187865604,2.43026232102508,KNN Imputation,0.95,median,all,poly,0.01,4,100
5157,19463,1.8453635040300527,2.439852312265585,No Imputation,0.8,most_frequent,all,poly,100,6,10
8936,19464,1.845370375858294,2.453928020803379,KNN Imputation,0.6,most_frequent,all,poly,1,6,1
5721,19465,1.8453985846529826,2.434675337355276,KNN Imputation,0.95,mean,all,poly,100,4,100
5506,19466,1.8454852739436922,2.440830502474322,No Imputation,0.6,median,all,poly,0.1,6,1000
7329,19467,1.8455493049531242,2.437454841795024,No Imputation,0.85,most_frequent,wk_10,poly,1,6,0.01
5751,19468,1.8455682404492086,2.436586666068252,KNN Imputation,0.8,mean,all,poly,1,4,0.01
5534,19469,1.845693941877079,2.4447795117634814,No Imputation,0.6,mean,all,poly,10,6,100
9925,19470,1.845755186234434,2.428412501115199,No Imputation,0.95,mean,all,poly,0.1,3,0.01
7705,19471,1.8463835346033204,2.434879290095871,KNN Imputation,0.95,mean,all,poly,100,6,10
3967,19472,1.846389362995375,2.4390504089518545,No Imputation,0.8,most_frequent,all,poly,100,6,0.1
2058,19473,1.8464048430132145,2.4259287606032687,KNN Imputation,0.95,mean,all,poly,100,5,1
4144,19474,1.8464243020739928,2.4407963833814676,KNN Imputation,0.8,most_frequent,all,poly,1,6,0.1
4563,19475,1.8464929780049029,2.40382849008223,KNN Imputation,0.9,median,wk_9_10,poly,0.1,6,1
9771,19476,1.8465209095824413,2.435630476803633,KNN Imputation,0.8,mean,all,poly,0.01,6,0.01
2263,19477,1.8472473326191374,2.4356795612044153,No Imputation,0.85,mean,all,poly,1,4,1000
5102,19478,1.847276585204688,2.4413883914244137,No Imputation,0.8,most_frequent,all,poly,100,4,10
7261,19479,1.8472908425815853,2.285380913556863,No Imputation,0.95,median,wk_10,poly,100,6,1
434,19480,1.8473478343959937,2.4417002984321114,KNN Imputation,0.6,most_frequent,all,poly,0.01,6,10
3295,19481,1.8475548273190037,2.4352358313288454,KNN Imputation,0.85,most_frequent,wk_9_10,poly,100,4,0.01
1865,19482,1.8477145002764046,2.4355550331214015,KNN Imputation,0.7,most_frequent,wk_9_10,poly,10,5,1000
4325,19483,1.847715426480108,2.441567720281169,No Imputation,0.95,most_frequent,all,poly,100,4,1000
9038,19484,1.8477505170614592,2.4412312032142123,No Imputation,0.95,median,all,poly,100,4,0.1
9291,19485,1.8477749753938042,2.43077136600744,KNN Imputation,0.85,mean,all,poly,0.1,6,1000
4947,19486,1.8478012659240821,2.4438305407601204,No Imputation,0.85,most_frequent,wk_9_10,poly,1,4,0.01
3971,19487,1.8481505195563646,2.448116397210353,No Imputation,0.6,median,all,poly,100,6,0.1
1300,19488,1.8481650187902368,2.406250366382552,No Imputation,0.85,mean,wk_9_10,poly,10,6,10
5193,19489,1.8481839082393283,2.4013715217460696,No Imputation,0.7,most_frequent,wk_9_10,poly,10,6,1000
9259,19490,1.8482067676078393,2.4549082818537986,No Imputation,0.8,mean,wk_9_10,poly,0.1,5,10
5600,19491,1.848472344890395,2.4241779063955153,No Imputation,0.95,most_frequent,all,poly,1,6,100
4538,19492,1.8485377596242123,2.434394974329944,KNN Imputation,0.85,mean,all,poly,100,4,1000
326,19493,1.8487081764904765,2.437834109673304,No Imputation,0.8,most_frequent,all,poly,1,6,100
6155,19494,1.8487857129234606,2.4499434595327,No Imputation,0.85,mean,all,poly,0.01,3,10
1414,19495,1.8487973801437974,2.441496834738314,KNN Imputation,0.85,median,all,poly,100,4,1000
2130,19496,1.8488132163971542,2.4516262547030148,KNN Imputation,0.95,most_frequent,wk_10,poly,0.1,4,0.1
3687,19497,1.8488244381189247,2.4390106295576763,No Imputation,0.95,most_frequent,all,poly,10,6,100
4989,19498,1.8489058958900866,2.4204204155803817,KNN Imputation,0.95,median,all,poly,0.01,6,0.1
2520,19499,1.848967169502896,2.4237659642958844,No Imputation,0.95,mean,all,poly,100,3,1000
8952,19500,1.8490695641252608,2.4419283053566345,KNN Imputation,0.95,most_frequent,wk_9_10,poly,1,4,1000
3374,19501,1.8490771017232408,2.4462308162639017,No Imputation,0.85,mean,all,poly,1,5,1
8371,19502,1.8492051557589826,2.4294390297238446,No Imputation,0.85,mean,wk_9_10,poly,1,6,10
6887,19503,1.8492877301631823,2.441420036719108,No Imputation,0.6,median,all,poly,0.1,4,0.1
8182,19504,1.8492898944303313,2.4305804891208935,KNN Imputation,0.9,most_frequent,all,poly,100,5,1
4358,19505,1.8494820011261872,2.4494015887828597,No Imputation,0.8,mean,all,poly,0.01,3,1000
818,19506,1.8495571264923132,2.4661218912146174,KNN Imputation,0.7,most_frequent,wk_9_10,poly,10,6,0.1
5565,19507,1.849658961700681,2.4347740715027895,KNN Imputation,0.95,mean,all,poly,0.1,3,1000
2853,19508,1.8497747809361673,2.47946471525417,No Imputation,0.6,median,wk_10,poly,0.1,3,0.01
1493,19509,1.8498172638364003,2.42319643136277,No Imputation,0.95,mean,all,poly,100,6,100
38,19510,1.8498556622174216,2.440412487022544,No Imputation,0.95,most_frequent,all,poly,0.01,4,100
4039,19511,1.8499634445574569,2.44616899277652,No Imputation,0.6,mean,all,poly,0.1,4,1000
8382,19512,1.8500893714006412,2.438170799332394,No Imputation,0.8,mean,wk_9_10,poly,10,3,0.1
9153,19513,1.8501223139712095,2.4297399288600503,No Imputation,0.95,mean,all,poly,10,5,1000
989,19514,1.850215739768279,2.441572261295863,KNN Imputation,0.85,mean,all,poly,0.1,5,0.01
3262,19515,1.8503453622404191,2.4375241374259544,No Imputation,0.8,most_frequent,all,poly,0.1,6,1000
8153,19516,1.850385919741307,2.4349501680809524,KNN Imputation,0.8,mean,all,poly,100,6,1000
8859,19517,1.8505266333675343,2.4377933920990564,No Imputation,0.6,most_frequent,all,poly,10,6,1000
4456,19518,1.85055564966973,2.422684324066982,KNN Imputation,0.85,mean,all,poly,100,6,1
9532,19519,1.851008659863799,2.4462046659700967,KNN Imputation,0.85,mean,all,poly,0.01,2,1000
7247,19520,1.8511156241168814,2.431915044236059,KNN Imputation,0.95,median,all,poly,0.1,6,10
1301,19521,1.8511201271586586,2.445418231188624,No Imputation,0.9,median,all,poly,1,2,0.01
407,19522,1.8511245980328948,2.4392638409082714,No Imputation,0.95,most_frequent,all,poly,10,4,0.1
2609,19523,1.8512143434672468,2.4619636133626344,No Imputation,0.85,median,all,poly,0.01,3,100
521,19524,1.8512519763440605,2.4528804912325364,No Imputation,0.6,median,wk_10,poly,0.01,6,1000
6132,19525,1.8513288922973925,2.435512702543709,KNN Imputation,0.85,mean,all,poly,1,4,10
8421,19526,1.8513746522942072,2.4336389452357925,No Imputation,0.85,mean,all,poly,10,4,10
2700,19527,1.8513892000713053,2.4422958714924006,KNN Imputation,0.7,median,all,poly,0.01,4,1
8728,19528,1.851503502874273,2.4273311292859985,KNN Imputation,0.95,most_frequent,all,poly,100,5,100
4645,19529,1.8515601205181533,2.432915876118901,No Imputation,0.8,mean,all,poly,1,6,1000
526,19530,1.8516540342452448,2.5122968072069027,KNN Imputation,0.85,median,wk_10,poly,10,5,0.01
3326,19531,1.8519389196417884,2.441543134814372,No Imputation,0.95,most_frequent,wk_9_10,poly,10,6,0.1
1255,19532,1.852254718833413,2.4281264270251106,KNN Imputation,0.9,mean,all,poly,0.1,4,100
7757,19533,1.852592122772639,2.43983941351284,KNN Imputation,0.85,median,all,poly,0.1,2,10
7870,19534,1.8525997571649526,2.4452379201730916,KNN Imputation,0.95,most_frequent,wk_9_10,poly,0.1,6,0.1
231,19535,1.8526664081107458,2.431275189809332,No Imputation,0.85,mean,all,poly,0.01,4,10
167,19536,1.8527970033576895,2.444372194085968,No Imputation,0.95,most_frequent,wk_9_10,poly,0.1,5,10
2858,19537,1.8528457346321243,2.368642834354093,No Imputation,0.85,most_frequent,wk_10,poly,1,3,10
3793,19538,1.8530044449609477,2.427656493475309,No Imputation,0.95,median,all,poly,0.01,3,100
2727,19539,1.8531361256474799,2.4389438213175496,No Imputation,0.8,median,all,poly,10,4,1
6913,19540,1.8531444457358393,2.4352815086988953,KNN Imputation,0.8,most_frequent,wk_9_10,poly,10,4,10
5427,19541,1.8531706521873041,2.439668377128679,KNN Imputation,0.95,most_frequent,wk_9_10,poly,100,5,100
820,19542,1.8535409593805134,2.441830934315516,KNN Imputation,0.95,most_frequent,wk_9_10,poly,10,5,0.1
4186,19543,1.853682022995757,2.4480607513121635,KNN Imputation,0.9,most_frequent,wk_9_10,poly,1,5,100
2030,19544,1.8536902612037465,2.441514858627468,No Imputation,0.8,median,all,poly,1,6,100
7500,19545,1.853690618894041,2.3785301849571954,KNN Imputation,0.6,mean,wk_9_10,poly,100,5,0.01
3229,19546,1.8537342152078253,2.4351371540152074,No Imputation,0.8,most_frequent,wk_9_10,poly,0.1,6,1000
4532,19547,1.853873092929101,2.4429119876660494,KNN Imputation,0.95,most_frequent,wk_9_10,poly,0.1,4,1000
8091,19548,1.8539566761730697,2.4308326862575047,KNN Imputation,0.95,median,all,poly,100,4,100
9256,19549,1.8540241320554955,2.43533570251669,KNN Imputation,0.95,most_frequent,all,poly,10,3,0.01
308,19550,1.8541554503750983,2.4616597564566383,No Imputation,0.8,mean,wk_9_10,poly,100,5,1000
8057,19551,1.8541776689582534,2.4091766242177766,KNN Imputation,0.85,median,wk_9_10,poly,100,5,100
882,19552,1.8542481385614547,2.4476949924869515,No Imputation,0.6,most_frequent,all,poly,100,6,1
5777,19553,1.8542669067928208,2.433381040490563,No Imputation,0.9,mean,all,poly,1,4,0.01
435,19554,1.854281342523238,2.417969397891455,KNN Imputation,0.9,median,all,poly,1,4,0.01
4164,19555,1.8545079011545635,2.4348575677342277,No Imputation,0.8,mean,wk_9_10,poly,1,3,1
8741,19556,1.8545636471472506,2.4388280030792084,KNN Imputation,0.8,most_frequent,wk_9_10,poly,100,6,100
284,19557,1.8545698432883242,2.4261859870635467,No Imputation,0.9,median,all,poly,1,3,1000
6051,19558,1.8549434977586414,2.427165934953586,KNN Imputation,0.85,median,all,poly,0.01,6,100
3323,19559,1.8551331711631793,2.4310988344860984,KNN Imputation,0.8,mean,all,poly,0.1,6,1000
8138,19560,1.8553074600234385,2.4555156467517985,KNN Imputation,0.6,median,all,poly,1,4,10
378,19561,1.8555085341635114,2.4367777442113367,No Imputation,0.6,median,all,poly,0.1,6,1
8738,19562,1.8555299341540779,2.4550287922232967,No Imputation,0.8,mean,wk_9_10,poly,1,5,10
4575,19563,1.8557465974715068,2.4141863215850963,No Imputation,0.9,most_frequent,all,poly,0.1,5,0.1
5549,19564,1.8558816112766396,2.4366677817391054,KNN Imputation,0.85,mean,all,poly,100,5,0.1
4404,19565,1.8558861483985183,2.4149703707215053,No Imputation,0.9,mean,wk_9_10,poly,0.01,4,100
1574,19566,1.856068580080105,2.458840765474771,No Imputation,0.95,most_frequent,wk_10,poly,0.1,3,100
9007,19567,1.856266943866218,2.465454993003601,KNN Imputation,0.85,most_frequent,wk_10,poly,100,3,10
3947,19568,1.8563711223744037,2.440468615585453,No Imputation,0.7,median,wk_10,poly,10,3,1000
4290,19569,1.8564019252084454,2.4793847004077216,KNN Imputation,0.8,median,all,poly,1,2,0.1
3204,19570,1.8564580994753992,2.434542766161143,KNN Imputation,0.7,median,wk_9_10,poly,0.01,6,1
8821,19571,1.8564724895154714,2.4401644206090087,KNN Imputation,0.9,most_frequent,wk_9_10,poly,0.1,5,1000
92,19572,1.856582850504672,2.4441119613622266,No Imputation,0.7,most_frequent,all,poly,0.1,4,1
3556,19573,1.8565936293355474,2.420347778895413,KNN Imputation,0.8,median,all,poly,0.01,3,1000
9013,19574,1.8566973895378538,2.434658448972352,No Imputation,0.8,median,all,poly,100,4,1
3651,19575,1.8567419407209986,2.372106351595381,KNN Imputation,0.6,mean,all,poly,0.1,4,1000
449,19576,1.8570479643538693,2.435692744835576,KNN Imputation,0.8,most_frequent,all,poly,1,6,10
3866,19577,1.8571681311242128,2.436800870486035,KNN Imputation,0.85,most_frequent,wk_9_10,poly,1,6,0.01
664,19578,1.8575738895762144,2.428026082344643,KNN Imputation,0.85,mean,all,poly,0.1,4,1000
3119,19579,1.857724083937499,2.437465130833851,KNN Imputation,0.6,median,all,poly,0.01,4,1000
6088,19580,1.857874063135291,2.4426297576880494,KNN Imputation,0.95,most_frequent,all,poly,10,4,0.1
9156,19581,1.8578995750478149,2.4356120715950427,No Imputation,0.95,most_frequent,wk_9_10,poly,0.1,4,0.1
6788,19582,1.8580071704157894,2.4341554397905134,No Imputation,0.8,mean,all,poly,0.01,5,0.1
9135,19583,1.8581167620010757,2.4310858464145233,KNN Imputation,0.7,most_frequent,wk_9_10,poly,1,5,1
7289,19584,1.8581884232996018,2.4424730173981946,KNN Imputation,0.95,most_frequent,wk_10,poly,10,4,100
4809,19585,1.8582212238202225,2.4441373676265217,No Imputation,0.85,most_frequent,wk_10,poly,100,3,10
1446,19586,1.8582655429485695,2.427115750780978,No Imputation,0.85,most_frequent,all,poly,0.1,5,100
6214,19587,1.8584291389507321,2.4437060819635676,No Imputation,0.9,most_frequent,wk_9_10,poly,10,6,0.01
5047,19588,1.8585959737250455,2.445752125204355,KNN Imputation,0.95,most_frequent,wk_9_10,poly,10,5,10
5881,19589,1.858632191655263,2.4492958615535887,No Imputation,0.85,mean,all,poly,10,5,10
6662,19590,1.858672034971848,2.3915835675790507,No Imputation,0.8,most_frequent,wk_9_10,poly,100,5,1000
1915,19591,1.8588735080412317,2.440815085577382,No Imputation,0.8,mean,all,poly,0.01,3,10
4979,19592,1.8588927593089644,2.436771680635078,KNN Imputation,0.8,mean,all,poly,1,4,100
9529,19593,1.8589698781909398,2.432185589500391,No Imputation,0.8,most_frequent,wk_10,poly,100,5,10
3130,19594,1.8590816200367173,2.413838802349001,KNN Imputation,0.95,median,all,poly,0.01,6,100
3233,19595,1.8592150505400244,2.4374284086665865,KNN Imputation,0.6,median,all,poly,0.01,4,100
4407,19596,1.859316216812817,2.442180281576126,No Imputation,0.85,most_frequent,all,poly,0.1,5,10
7913,19597,1.8593551966376338,2.4174295250541618,KNN Imputation,0.9,median,all,poly,10,6,10
8079,19598,1.8593798815875389,2.4373766663929284,No Imputation,0.8,most_frequent,all,poly,1,4,0.1
4075,19599,1.8594787220222435,2.435722829870712,No Imputation,0.8,mean,all,poly,1,5,0.01
9016,19600,1.85969209669921,2.448416941708228,KNN Imputation,0.8,mean,wk_9_10,poly,0.01,5,100
2688,19601,1.859784991506486,2.4353454292030943,No Imputation,0.85,most_frequent,wk_9_10,poly,1,4,1
452,19602,1.8598401283010424,2.4355057714195443,KNN Imputation,0.9,most_frequent,wk_9_10,poly,10,6,0.1
6349,19603,1.8601566334241189,2.452922087600891,No Imputation,0.8,median,wk_9_10,poly,0.01,3,10
2957,19604,1.860161705500919,2.439640400099055,KNN Imputation,0.8,most_frequent,all,poly,0.1,6,100
5994,19605,1.8603978221049071,2.4379718816556735,No Imputation,0.9,most_frequent,wk_10,poly,1,4,1
4375,19606,1.8604280105121993,2.440683909578009,No Imputation,0.6,most_frequent,all,poly,10,6,0.1
3362,19607,1.8606279737241849,2.4416610812064024,No Imputation,0.9,most_frequent,wk_9_10,poly,1,5,1000
1171,19608,1.8607239319350275,2.433601826345278,No Imputation,0.8,mean,all,poly,0.01,4,0.1
6724,19609,1.8607396307223927,2.4369935851005566,No Imputation,0.7,most_frequent,all,poly,10,4,0.1
7749,19610,1.8608362995040255,2.4373263170980115,KNN Imputation,0.85,most_frequent,wk_10,poly,10,3,0.01
8155,19611,1.861058290503085,2.4324191378877744,No Imputation,0.8,median,all,poly,100,4,1000
3272,19612,1.8613743298574785,2.435496337866869,KNN Imputation,0.85,most_frequent,wk_9_10,poly,1,6,100
4835,19613,1.8615670039146202,2.431781597145813,KNN Imputation,0.85,mean,wk_9_10,poly,0.1,3,1
9401,19614,1.8617613073079724,2.4432004551683173,KNN Imputation,0.85,median,all,poly,0.01,5,0.1
4067,19615,1.8619205660601845,2.435938563251506,No Imputation,0.9,most_frequent,wk_9_10,poly,1,4,10
5504,19616,1.8619279096455297,2.4238311957633414,No Imputation,0.85,mean,all,poly,10,4,1
4976,19617,1.8620711165355608,2.348999274701931,No Imputation,0.8,mean,wk_9_10,poly,0.01,3,1
8706,19618,1.8621471483027487,2.424603228347076,KNN Imputation,0.85,median,all,poly,100,4,0.01
992,19619,1.86253584965294,2.4411900588921793,KNN Imputation,0.85,mean,wk_10,poly,0.01,4,10
5558,19620,1.8626043175582434,2.4606699027305554,No Imputation,0.95,most_frequent,wk_10,poly,0.1,5,0.1
566,19621,1.8626453265193874,2.4261761378486386,No Imputation,0.95,most_frequent,all,poly,10,3,1000
4447,19622,1.862690081514619,2.4409037147949406,KNN Imputation,0.95,most_frequent,wk_9_10,poly,0.01,6,1000
3301,19623,1.8629997758181847,2.437260984324883,KNN Imputation,0.7,mean,wk_10,poly,100,3,0.1
2892,19624,1.86324842688883,2.4340322951361886,KNN Imputation,0.8,most_frequent,wk_9_10,poly,100,4,0.01
6761,19625,1.863358140891029,2.4435185623718993,KNN Imputation,0.95,most_frequent,wk_9_10,poly,100,4,0.01
7244,19626,1.8633643532175512,2.4347480727326416,KNN Imputation,0.8,mean,all,poly,10,4,100
7359,19627,1.8634990308156347,2.4348767407150063,No Imputation,0.85,median,all,poly,100,2,100
2430,19628,1.863859924084149,2.4838757910841722,KNN Imputation,0.95,median,wk_10,poly,10,5,100
4562,19629,1.8641002562495548,2.4151310951232166,KNN Imputation,0.9,most_frequent,all,poly,10,5,1000
4372,19630,1.8641996653174662,2.422037551245054,KNN Imputation,0.95,mean,all,poly,100,4,0.01
503,19631,1.864312149749189,2.3953635361890915,KNN Imputation,0.85,mean,wk_9_10,poly,1,6,100
9668,19632,1.8643930980308276,2.44379342778442,No Imputation,0.95,most_frequent,wk_10,poly,1,5,100
9953,19633,1.8643999748094955,2.5959530234868664,No Imputation,0.9,most_frequent,wk_10,poly,0.01,5,1
2928,19634,1.8647350392776798,2.435798752352535,KNN Imputation,0.85,most_frequent,wk_9_10,poly,1,4,10
9695,19635,1.8651466568384112,2.427553370537273,KNN Imputation,0.9,most_frequent,wk_10,poly,100,2,0.01
7051,19636,1.8652140098146344,2.4269693653930786,KNN Imputation,0.95,mean,all,poly,0.1,3,100
5155,19637,1.8652825493123466,2.4286073031201885,No Imputation,0.85,most_frequent,all,poly,0.1,5,1
3651,19638,1.865451598419663,2.4315052359988707,No Imputation,0.8,most_frequent,all,poly,10,6,1
8444,19639,1.8656071590533334,2.429127067686353,No Imputation,0.85,mean,all,poly,0.01,4,100
3591,19640,1.8659449437059212,2.428671861517328,KNN Imputation,0.8,most_frequent,wk_9_10,poly,10,5,0.1
9219,19641,1.8660479832061945,2.394115414174442,KNN Imputation,0.85,median,wk_9_10,poly,1,5,1
1198,19642,1.8666002174694492,2.4064889448926134,KNN Imputation,0.8,mean,wk_9_10,poly,1,6,1
2272,19643,1.866675980661753,2.423591545948283,No Imputation,0.95,most_frequent,all,poly,100,4,100
2195,19644,1.866708290391572,2.432307191930603,KNN Imputation,0.8,most_frequent,all,poly,100,6,1
6901,19645,1.866721747731524,2.431795039365684,No Imputation,0.6,most_frequent,all,poly,100,6,10
4722,19646,1.8668293888888012,2.4342920836219806,KNN Imputation,0.6,most_frequent,all,poly,10,6,1
4424,19647,1.8671242836138113,2.414854679862595,No Imputation,0.85,mean,all,poly,0.01,6,10
9425,19648,1.8671884503912994,2.427265051470683,No Imputation,0.8,most_frequent,wk_9_10,poly,1,5,100
5486,19649,1.867193050573503,2.433898142367274,No Imputation,0.95,most_frequent,wk_9_10,poly,0.01,5,10
6555,19650,1.8672815260420488,2.4343725544192742,No Imputation,0.95,most_frequent,wk_10,poly,100,5,1
5308,19651,1.8673797243383323,2.4562700120499295,KNN Imputation,0.7,most_frequent,wk_9_10,poly,100,6,10
9555,19652,1.867742782123878,2.4317591650837245,KNN Imputation,0.85,most_frequent,wk_9_10,poly,1,6,0.1
7109,19653,1.867869484321633,2.4342762721321964,KNN Imputation,0.85,mean,all,poly,0.01,5,10
9173,19654,1.8682154517475293,2.4199316258438786,No Imputation,0.9,mean,all,poly,0.01,4,10
4053,19655,1.8683143006927385,2.4149462410970592,No Imputation,0.95,most_frequent,all,poly,1,6,0.01
1589,19656,1.8688254814875283,2.437048803455357,KNN Imputation,0.9,most_frequent,wk_9_10,poly,100,6,0.1
7223,19657,1.8688901559019602,2.434097858055757,No Imputation,0.95,most_frequent,wk_9_10,poly,10,4,1
2948,19658,1.8689077155188314,2.433629203228632,No Imputation,0.95,most_frequent,all,poly,0.1,4,1
4968,19659,1.869586379222587,2.3774666657968693,No Imputation,0.7,most_frequent,all,poly,0.01,4,1000
1603,19660,1.8696870929247065,2.4287710356485546,KNN Imputation,0.8,mean,all,poly,0.01,6,1000
3679,19661,1.8697196626467192,2.4464909514946616,KNN Imputation,0.9,most_frequent,wk_9_10,poly,10,6,10
2608,19662,1.8698864035272031,2.4308082448014194,KNN Imputation,0.8,mean,all,poly,0.1,4,0.1
1750,19663,1.8699421123457962,2.426698581221662,No Imputation,0.8,most_frequent,wk_10,poly,1,5,100
2346,19664,1.8699534209581512,2.4274841228519035,No Imputation,0.8,most_frequent,wk_9_10,poly,100,5,0.01
770,19665,1.8700149678968447,2.444280468408277,No Imputation,0.9,most_frequent,wk_9_10,poly,10,4,0.1
8250,19666,1.8701529019314829,2.429987089942965,KNN Imputation,0.8,most_frequent,all,poly,10,6,0.01
9142,19667,1.870202134177666,2.432832455085036,No Imputation,0.85,most_frequent,wk_9_10,poly,100,4,10
4066,19668,1.8703075640186548,2.4292358186903407,KNN Imputation,0.85,most_frequent,wk_9_10,poly,1,4,1000
6225,19669,1.8704098934513833,2.3277340663427575,KNN Imputation,0.95,most_frequent,wk_10,poly,10,3,100
5815,19670,1.8704237313626653,2.4388477655933842,No Imputation,0.85,most_frequent,wk_10,poly,1,5,1000
2946,19671,1.8704875846582951,2.4143466875309594,KNN Imputation,0.85,mean,all,poly,1,6,100
4105,19672,1.870787636651021,2.439990066595654,KNN Imputation,0.9,most_frequent,wk_9_10,poly,100,4,1
9949,19673,1.8708558574531005,2.4293948509969447,No Imputation,0.95,median,all,poly,0.01,3,1
2090,19674,1.871446240785439,2.439920856113394,KNN Imputation,0.8,mean,wk_9_10,poly,100,3,100
5550,19675,1.8714920868409173,2.4294271191641696,No Imputation,0.6,most_frequent,all,poly,1,6,100
9229,19676,1.8716515089436008,2.4152393123916247,No Imputation,0.9,mean,wk_9_10,poly,1,4,0.01
7356,19677,1.8718439708299095,2.444053973870807,No Imputation,0.8,most_frequent,all,poly,10,5,1000
3662,19678,1.871960191419851,2.434075797885513,No Imputation,0.85,most_frequent,wk_9_10,poly,10,4,0.01
9914,19679,1.8720199798013062,2.4306311951757507,KNN Imputation,0.8,most_frequent,all,poly,0.01,6,1000
3095,19680,1.8720723189239787,2.4302348786235073,No Imputation,0.95,most_frequent,wk_9_10,poly,1,5,1
1993,19681,1.8723241302844262,2.505285350719269,No Imputation,0.8,most_frequent,wk_10,poly,10,3,0.01
1715,19682,1.8724015351298189,2.4567895202220984,No Imputation,0.6,mean,all,poly,0.01,5,0.01
3292,19683,1.8725979701936262,2.437050823458347,No Imputation,0.6,mean,wk_9_10,poly,0.01,2,10
5531,19684,1.872826774242063,2.4148892869401903,No Imputation,0.8,mean,wk_9_10,poly,0.1,6,100
359,19685,1.8728474150521461,2.438487034505779,No Imputation,0.9,most_frequent,wk_9_10,poly,10,3,1000
7017,19686,1.8730374896140674,2.4238688965200543,KNN Imputation,0.8,mean,all,poly,100,4,10
9028,19687,1.8730909363055261,2.4449218026296236,No Imputation,0.9,most_frequent,wk_9_10,poly,10,6,100
9362,19688,1.8732432901559437,2.46192901754784,KNN Imputation,0.9,most_frequent,wk_9_10,poly,0.01,6,1000
229,19689,1.8735490692438739,2.412748755734732,KNN Imputation,0.9,median,wk_9_10,poly,1,4,1
6427,19690,1.8738312659500562,2.4325658418133984,No Imputation,0.95,most_frequent,all,poly,10,4,1
521,19691,1.8740947396714656,2.4300027904032513,KNN Imputation,0.8,mean,all,poly,0.01,5,10
3175,19692,1.8743881655323087,2.436300533086771,KNN Imputation,0.9,most_frequent,wk_9_10,poly,100,4,1000
295,19693,1.8746204212686002,2.4441752379368995,No Imputation,0.9,most_frequent,wk_9_10,poly,0.1,6,1000
678,19694,1.8747489728197309,2.4282350108844524,KNN Imputation,0.85,most_frequent,wk_9_10,poly,1,4,100
4528,19695,1.8747541345571155,2.4434226790455322,No Imputation,0.9,most_frequent,wk_9_10,poly,1,6,1000
657,19696,1.875066433987552,2.3755168269067104,KNN Imputation,0.85,mean,wk_9_10,poly,1,6,0.1
7341,19697,1.8751392117309575,2.4299304279773417,KNN Imputation,0.85,most_frequent,wk_9_10,poly,10,6,1
7771,19698,1.8753663202694633,2.4463851895050968,No Imputation,0.9,most_frequent,wk_9_10,poly,100,6,0.01
9023,19699,1.8755074924571962,2.440132834017953,KNN Imputation,0.9,most_frequent,wk_9_10,poly,1,4,1
2266,19700,1.875971675938392,2.425752117980967,KNN Imputation,0.8,most_frequent,wk_9_10,poly,100,4,100
2857,19701,1.876093729075571,2.435391876212467,No Imputation,0.8,mean,all,poly,0.01,5,10
7232,19702,1.8761293780074422,2.4268509293575753,KNN Imputation,0.9,most_frequent,wk_9_10,poly,100,6,10
4500,19703,1.876143396338272,2.425817404609892,KNN Imputation,0.8,most_frequent,all,poly,0.1,6,0.01
8398,19704,1.8763857588660173,2.424242230722126,No Imputation,0.8,most_frequent,wk_9_10,poly,100,5,10
9651,19705,1.877170702929753,2.4170132729370013,KNN Imputation,0.85,mean,all,poly,0.1,4,100
2275,19706,1.877282752761579,1.7299074132203864,KNN Imputation,0.6,most_frequent,wk_10,poly,0.01,6,100
6774,19707,1.8775741196036702,2.441240045808312,No Imputation,0.8,mean,all,poly,10,5,1000
2151,19708,1.8779302136166964,2.4313241562983903,No Imputation,0.85,most_frequent,wk_9_10,poly,0.1,6,100
2683,19709,1.877938142451783,2.4350042092371633,KNN Imputation,0.7,most_frequent,all,poly,100,4,1
5528,19710,1.878648712182311,2.2913743479115354,KNN Imputation,0.95,mean,wk_10,poly,0.01,4,100
8544,19711,1.878677702880066,2.433222423825677,KNN Imputation,0.85,median,all,poly,1,6,0.1
4262,19712,1.8787354174730637,2.4289413447516455,No Imputation,0.85,most_frequent,wk_9_10,poly,100,6,1
2882,19713,1.878851439099817,2.4276956447104867,KNN Imputation,0.85,median,all,poly,100,5,0.1
1489,19714,1.8788557395387322,2.4201861737817914,No Imputation,0.85,mean,all,poly,10,6,100
8539,19715,1.8794545983201059,2.3745695536309306,KNN Imputation,0.95,most_frequent,wk_10,poly,10,5,10
1774,19716,1.8798704486209263,2.425422035249549,No Imputation,0.8,median,all,poly,0.1,4,100
