,rank_test_score,mean_test_score,std_test_score,param_pca__n_components,param_imputer__strategy,param_df_selector__attribute_names,param_SVM__kernel,param_SVM__gamma,param_SVM__degree,param_SVM__C
7259,1298,-55.636450995939285,27.65264976868069,0.95,mean,wk_10,rbf,10,3,1000
5402,1298,-55.636450995939285,27.65264976868069,0.8,median,wk_10,rbf,100,4,1000
6229,1298,-55.636450995939285,27.65264976868069,0.9,median,wk_10,rbf,10,6,1000
4330,1298,-55.636450995939285,27.65264976868069,0.8,mean,wk_10,rbf,10,4,1000
8206,1298,-55.636450995939285,27.65264976868069,0.9,mean,wk_10,rbf,100,5,1000
2521,1298,-55.636450995939285,27.65264976868069,0.8,median,wk_10,rbf,100,2,1000
2440,1298,-55.636450995939285,27.65264976868069,0.9,mean,wk_10,rbf,10,3,1000
6243,1298,-55.636450995939285,27.65264976868069,0.85,median,wk_10,rbf,10,3,1000
8925,1298,-55.636450995939285,27.65264976868069,0.8,most_frequent,wk_10,rbf,100,6,1000
3251,1298,-55.636450995939285,27.65264976868069,0.8,mean,wk_10,rbf,100,6,1000
1914,1298,-55.636450995939285,27.65264976868069,0.95,mean,wk_10,rbf,100,4,1000
716,1340,-55.63645099593947,27.65264976868025,0.8,median,wk_10,rbf,10,6,1000
8348,1340,-55.63645099593947,27.65264976868025,0.8,median,wk_10,rbf,10,2,1000
9176,1342,-55.636450995939526,27.652649768680668,0.95,most_frequent,wk_10,rbf,10,4,1000
5241,1343,-55.636584271349875,27.652818221046413,0.7,mean,wk_10,rbf,10,5,1000
3090,1343,-55.636584271349875,27.652818221046413,0.7,mean,wk_10,rbf,10,2,1000
2768,1345,-55.63659668615484,27.65250296270138,0.9,most_frequent,wk_10,rbf,10,3,100
2295,1345,-55.63659668615484,27.65250296270138,0.9,most_frequent,wk_10,rbf,10,2,100
