,rank_test_score,mean_test_score,std_test_score,param_pca__n_components,param_imputer__strategy,param_df_selector__attribute_names,param_SVM__kernel,param_SVM__gamma,param_SVM__degree,param_SVM__C
2377,186,-0.6243112924237977,0.06464147894799423,0.9,most_frequent,wk_9_10,poly,0.01,2,100
4195,187,-0.6244824176206756,0.2764995182165014,0.95,median,wk_10,poly,100,4,0.1
419,188,-0.6248981902304843,0.08978573484573188,0.95,most_frequent,all,poly,10,6,0.01
477,189,-0.6250582831777006,0.10899218063460471,0.6,most_frequent,wk_10,poly,100,5,100
5468,190,-0.625208902933708,0.15977429223715062,0.85,median,wk_10,poly,10,5,100
8100,191,-0.6252289357599634,0.18434395987053925,0.9,mean,all,rbf,0.01,6,1
4120,192,-0.6255160685385897,0.14709798463357115,0.95,median,wk_10,rbf,0.1,2,1000
3009,193,-0.6255299508025159,0.09658994403997974,0.7,median,wk_9_10,poly,100,4,1000
9624,194,-0.6256454023434328,0.061835141362454576,0.8,most_frequent,wk_9_10,poly,1,2,100
1311,195,-0.625749459443244,0.13974735315447673,0.9,most_frequent,wk_10,rbf,0.1,2,100
5303,196,-0.6261011734005794,0.18757052755405257,0.7,mean,wk_9_10,poly,10,2,1
6426,197,-0.6263078296060057,0.23697886141238253,0.6,mean,all,rbf,0.01,4,10
3660,198,-0.6263947423765627,0.11331518932752606,0.9,most_frequent,wk_10,poly,10,5,100
2762,199,-0.6264906109331949,0.26734767902843193,0.9,mean,wk_10,poly,0.01,2,1000
9381,200,-0.626553368006687,0.29294260910346726,0.7,most_frequent,all,rbf,0.01,3,100
98,201,-0.6265672485885128,0.10876770150764022,0.95,most_frequent,all,poly,100,4,0.1
9420,202,-0.626828717820904,0.14908823657429698,0.7,median,wk_10,poly,10,6,100
1930,203,-0.6269002367090487,0.05620815537468323,0.8,most_frequent,wk_9_10,poly,1,2,0.1
3273,204,-0.6269991870051813,0.21013217139287244,0.95,most_frequent,wk_10,rbf,0.1,4,10
7191,205,-0.6271291457499022,0.14753301270595068,0.7,median,wk_9_10,poly,10,6,10
8323,206,-0.6273184121322057,0.047805800046492146,0.6,most_frequent,wk_9_10,rbf,0.01,4,100
4433,207,-0.6273320024256588,0.09507451306183809,0.85,most_frequent,wk_9_10,poly,0.01,6,1
4991,208,-0.6273902381658478,0.1248971029708781,0.7,median,all,rbf,0.01,6,0.01
7844,209,-0.6274520066212936,0.13388482063456975,0.8,mean,wk_10,poly,10,3,0.01
9766,210,-0.6275866322729824,0.11792166679255507,0.6,mean,wk_9_10,poly,1,6,1000
7747,211,-0.627651502079103,0.06457966467070468,0.8,most_frequent,wk_9_10,poly,100,2,1
7063,212,-0.6276917839368752,0.14162116101902703,0.7,median,wk_9_10,poly,100,6,1
794,213,-0.6280557786553335,0.13923592634493284,0.9,most_frequent,wk_10,rbf,0.1,3,10
4609,214,-0.6281312393379908,0.07125868934065319,0.95,most_frequent,all,poly,10,6,1000
3004,215,-0.6281530745081226,0.1478358126763679,0.95,most_frequent,all,poly,0.1,4,1
2393,216,-0.6283178249983868,0.09722390626204983,0.6,median,wk_9_10,linear,10,2,1000
3044,217,-0.6284409029425915,0.0794706482584159,0.95,most_frequent,all,poly,10,6,10
8774,218,-0.628575307168034,0.12728011639696518,0.7,median,all,rbf,0.01,6,0.1
7013,219,-0.6289286458116381,0.16821678218187452,0.7,mean,all,rbf,0.01,5,0.01
